#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
4060.0%	812000	-29720.094724534487	303.1740868925496	115	23:40:10
4065.0%	813000	-29918.18047839348	297.3703000691532	115	23:40:08
4070.0%	814000	-29843.248866241833	300.13469941189834	115	23:40:07
4075.0%	815000	-29655.742205731513	305.60796794392525	115	23:40:05
4080.0%	816000	-29987.897645043384	297.21346661018964	115	23:40:04
4085.0%	817000	-29729.366809830826	288.4292265921667	115	23:40:02
4090.0%	818000	-30329.271727929416	301.0829402572064	115	23:40:00
4095.0%	819000	-30064.814507295698	294.2992316781004	115	23:39:59
4100.0%	820000	-29781.33378930218	296.82685638067875	115	23:39:57
4105.0%	821000	-29964.545669860323	308.4967317081588	115	23:39:56
4110.0%	822000	-29694.965392705315	304.94205591289995	115	23:39:54
4115.0%	823000	-29788.4162693627	297.8634172142201	115	23:39:52
4120.0%	824000	-29771.901734553947	305.72139581779476	115	23:39:51
4125.0%	825000	-29798.386307385925	302.0436451738023	115	23:39:49
4130.0%	826000	-29933.373416180897	306.7002145229808	115	23:39:48
4135.0%	827000	-29821.618645090784	312.60125051385353	115	23:39:46
4140.0%	828000	-29652.371383203194	293.2725264056246	115	23:39:44
4145.0%	829000	-29647.11752293835	298.76417149936447	115	23:39:43
4150.0%	830000	-29291.09859580436	296.8002524475799	115	23:39:41
4155.0%	831000	-29720.359373632265	306.35171143299715	115	23:39:40
4160.0%	832000	-30022.303819188557	299.8512029463302	115	23:39:38
4165.0%	833000	-29544.111627275415	301.92863257871386	115	23:39:36
4170.0%	834000	-29884.379191964574	299.0151903968009	115	23:39:35
4175.0%	835000	-29696.363887177227	295.54381209042907	115	23:39:33
4180.0%	836000	-29928.064191221376	300.84495635167434	115	23:39:31
4185.0%	837000	-30043.71694992573	305.68041470898623	115	23:39:30
4190.0%	838000	-29969.774947901722	306.9047030983993	115	23:39:28
4195.0%	839000	-29800.667379428778	303.44224848981554	115	23:39:27
4200.0%	840000	-29952.083306449233	291.81720102406	115	23:39:25
4205.0%	841000	-30192.006299811852	300.24908725817363	115	23:39:23
4210.0%	842000	-29798.347137363802	290.82738071762947	115	23:39:22
4215.0%	843000	-29838.794609033386	293.8135579468069	115	23:39:20
4220.0%	844000	-29995.67048505778	307.3891639358215	115	23:39:19
4225.0%	845000	-30059.78952563068	296.9978287570869	115	23:39:17
4230.0%	846000	-30181.50930852056	290.6663953864118	114	23:39:13
4235.0%	847000	-30345.819384906237	283.61070650494156	114	23:39:12
4240.0%	848000	-30179.553137273237	293.7944968198137	114	23:39:10
4245.0%	849000	-29878.946275572	302.01565242018904	114	23:39:08
4250.0%	850000	-29894.10044886128	294.2256189211706	114	23:39:07
4255.0%	851000	-29793.57885787115	300.4404381275686	114	23:39:05
4260.0%	852000	-29933.32108968086	299.1199749329328	114	23:39:04
4265.0%	853000	-29847.21330974676	298.5203185979353	114	23:39:02
4270.0%	854000	-29563.925052054634	302.6619094869539	114	23:39:00
4275.0%	855000	-29371.691097799776	303.76671536240724	114	23:38:59
4280.0%	856000	-29894.02004164335	308.52117454874275	114	23:38:57
4285.0%	857000	-29422.26821894062	296.26231399599203	114	23:38:56
4290.0%	858000	-30063.782394410315	299.2214585274281	114	23:38:54
4295.0%	859000	-29893.320154262125	307.1423268898472	114	23:38:52
4300.0%	860000	-29811.383294019208	295.4328658802309	114	23:38:51
4305.0%	861000	-29848.02639138876	303.48260490792495	114	23:38:49
4310.0%	862000	-29996.75359960529	298.79382484852795	114	23:38:48
4315.0%	863000	-29737.985359660815	308.20016619511824	114	23:38:46
4320.0%	864000	-29634.66635536353	308.311952567219	114	23:38:44
4325.0%	865000	-29744.738442135073	286.09496557851406	114	23:38:43
4330.0%	866000	-29643.225886990433	304.6388902817377	114	23:38:39
4335.0%	867000	-29803.688399301987	298.6028726202548	114	23:38:37
4340.0%	868000	-30152.429416635074	297.149353924401	114	23:38:35
4345.0%	869000	-30320.873924777	290.0154865929964	114	23:38:34
4350.0%	870000	-29791.038998841716	295.0272216124332	114	23:38:32
4355.0%	871000	-29838.874155686935	301.28112015985164	114	23:38:31
4360.0%	872000	-30041.819785009313	297.26566624737524	114	23:38:29
4365.0%	873000	-29770.104052521434	305.3009585830685	114	23:38:27
4370.0%	874000	-29852.0328415478	301.4748514164928	114	23:38:26
4375.0%	875000	-29746.969420444308	294.66787465386983	114	23:38:24
4380.0%	876000	-29625.454959148017	297.84899047433925	114	23:38:23
4385.0%	877000	-29546.918285043677	302.0759492920101	114	23:38:21
4390.0%	878000	-29427.222729907808	303.13445878684934	114	23:38:19
4395.0%	879000	-29719.214872838347	301.0706819685905	114	23:38:18
4400.0%	880000	-29953.08227176484	306.8761265144944	114	23:38:16
4405.0%	881000	-29992.881313606194	298.8882823811022	114	23:38:15
4410.0%	882000	-29731.950446952425	299.9184454722309	114	23:38:13
4415.0%	883000	-29380.498304488225	294.05743632099006	114	23:38:11
4420.0%	884000	-29951.140872320422	293.1337190301736	114	23:38:10
4425.0%	885000	-29998.944152313314	291.90812278845846	114	23:38:08
4430.0%	886000	-30028.214073620416	302.53715006521634	114	23:38:04
4435.0%	887000	-30118.358883023408	307.3079259228648	114	23:38:02
4440.0%	888000	-29736.42870963391	307.54929755712527	114	23:38:00
4445.0%	889000	-29929.465237766854	303.78276378785586	114	23:37:59
4450.0%	890000	-29915.349287180958	302.21584506107854	114	23:37:57
4455.0%	891000	-29700.083323356375	294.7015754348982	114	23:37:56
4460.0%	892000	-29752.998241746012	304.0827745121318	114	23:37:54
4465.0%	893000	-29456.36609944777	289.4311041173164	114	23:37:52
4470.0%	894000	-29835.933854099363	307.4412212434663	114	23:37:51
4475.0%	895000	-29789.344234961172	307.3981021313835	114	23:37:49
4480.0%	896000	-29765.388141278498	301.5613615929085	114	23:37:48
4485.0%	897000	-29584.867317313096	297.55990966014207	114	23:37:46
4490.0%	898000	-30087.54720124806	298.44842428246864	114	23:37:44
4495.0%	899000	-30025.238622404315	299.13901946070246	114	23:37:43
4500.0%	900000	-29876.762569647515	294.8446164865434	114	23:37:41
4505.0%	901000	-30296.79170184274	310.38296937801806	114	23:37:40
4510.0%	902000	-30200.846059510775	293.5332943476922	114	23:37:38
4515.0%	903000	-30015.292580952402	297.11621198191744	114	23:37:36
4520.0%	904000	-29948.055793471547	294.12931154671116	114	23:37:35
4525.0%	905000	-29804.48559247426	307.4248942104689	113	23:37:33
4530.0%	906000	-29784.471160745423	303.4187305995529	113	23:37:27
4535.0%	907000	-30003.698333491775	305.30920944689467	113	23:37:26
4540.0%	908000	-29715.229508065153	295.96600956369605	113	23:37:24
4545.0%	909000	-29624.522887277097	303.39633801457205	113	23:37:22
4550.0%	910000	-29590.964914227807	291.89696106069795	113	23:37:21
4555.0%	911000	-29695.419252702297	316.0729627473059	113	23:37:19
4560.0%	912000	-29641.16537319534	302.46439910007996	113	23:37:18
4565.0%	913000	-30026.931426180265	294.6921613725131	113	23:37:16
4570.0%	914000	-29724.485677636927	306.51105998997764	113	23:37:14
4575.0%	915000	-29865.147390536033	295.82072923914643	113	23:37:13
4580.0%	916000	-30156.478367720003	316.55115670770755	113	23:37:11
4585.0%	917000	-29686.20332120938	293.2503061221122	113	23:37:09
4590.0%	918000	-29470.509538595215	299.721370264524	113	23:37:08
4595.0%	919000	-29888.042061062006	305.075058638863	113	23:37:06
4600.0%	920000	-29827.30600676578	295.3090223107114	113	23:37:05
4605.0%	921000	-29930.83785452266	294.7120551132732	113	23:37:03
4610.0%	922000	-29789.258607820753	293.829262736807	113	23:37:01
4615.0%	923000	-30014.53189797298	301.6137161063933	113	23:37:00
4620.0%	924000	-29737.591155593982	298.58780649505644	113	23:36:58
4625.0%	925000	-29962.312907315354	295.09886257995845	113	23:36:56
4630.0%	926000	-29849.0214772138	295.42718003422164	113	23:36:55
4635.0%	927000	-29765.548396713333	293.9121978822968	113	23:36:53
4640.0%	928000	-30075.890912347037	288.3361244525902	113	23:36:52
4645.0%	929000	-30329.964318514772	293.3121491834376	113	23:36:50
4650.0%	930000	-30098.78056721913	290.823854244165	113	23:36:48
4655.0%	931000	-29961.462792400416	294.9923330101468	113	23:36:46
4660.0%	932000	-29863.856566733884	296.8334697346221	113	23:36:44
4665.0%	933000	-29778.166915703187	301.2746218655462	113	23:36:43
4670.0%	934000	-29772.66621965199	310.47593325012906	113	23:36:41
4675.0%	935000	-29885.377035106998	315.4179469149378	113	23:36:40
4680.0%	936000	-29951.36825108892	303.41575901898545	113	23:36:38
4685.0%	937000	-29942.637484885112	299.52951454684273	113	23:36:36
4690.0%	938000	-30026.131359701627	301.64233946947917	113	23:36:35
4695.0%	939000	-29920.451366391324	293.34073513965336	113	23:36:33
4700.0%	940000	-29883.67681734162	318.7104103558461	113	23:36:31
4705.0%	941000	-29813.438959432213	307.8020019007843	113	23:36:30
4710.0%	942000	-29887.73106261826	313.35337135143124	113	23:36:28
4715.0%	943000	-29875.462942927814	299.29588474996444	113	23:36:26
4720.0%	944000	-30114.347107241716	298.4960031099242	113	23:36:25
4725.0%	945000	-29843.819891420397	300.6754508880637	113	23:36:23
4730.0%	946000	-29901.7197198091	294.1429612824526	113	23:36:21
4735.0%	947000	-30171.876092232036	294.93370834235674	113	23:36:20
4740.0%	948000	-30170.49037541382	301.13408556518414	113	23:36:18
4745.0%	949000	-29917.346929439896	314.4749390412939	113	23:36:17
4750.0%	950000	-29862.789408692886	306.101156729502	113	23:36:15
4755.0%	951000	-29984.629375116638	301.0546798185673	113	23:36:13
4760.0%	952000	-29883.75708662535	303.6857770288392	113	23:36:12
4765.0%	953000	-29954.84625620843	293.744113007595	113	23:36:10
4770.0%	954000	-30224.626446567534	293.10131894390327	113	23:36:08
4775.0%	955000	-29682.820249701675	300.2604780824076	113	23:36:07
4780.0%	956000	-30085.8165049011	307.81765680437826	113	23:36:05
4785.0%	957000	-29866.55485973507	298.98014411296947	113	23:36:03
4790.0%	958000	-29864.29230037413	307.0949437210806	113	23:36:02
4795.0%	959000	-30014.79606986005	301.28895247646443	113	23:36:00
4800.0%	960000	-30038.053436174872	314.789365710426	113	23:35:59
4805.0%	961000	-29924.25045191162	298.80930049442264	113	23:35:57
4810.0%	962000	-29795.952466950897	291.94355765118473	113	23:35:55
4815.0%	963000	-30034.753456415725	302.5793402747943	113	23:35:54
4820.0%	964000	-29716.437687869096	303.06500955672436	113	23:35:52
4825.0%	965000	-29619.74058748997	307.9864319153081	113	23:35:50
4830.0%	966000	-29973.480052713043	281.7277584532019	113	23:35:49
4835.0%	967000	-30016.608849400684	296.2588929971454	113	23:35:47
4840.0%	968000	-30285.72965175676	296.97563207812846	113	23:35:46
4845.0%	969000	-30009.286348682945	299.5571245543693	113	23:35:44
4850.0%	970000	-29818.75060115417	306.47829879469464	113	23:35:42
4855.0%	971000	-29780.482002855657	307.505775093883	113	23:35:41
4860.0%	972000	-29807.241429107	294.59519113337274	113	23:35:39
4865.0%	973000	-29522.901915064926	292.45808304747356	113	23:35:37
4870.0%	974000	-30077.143628942926	309.27946087127276	113	23:35:36
4875.0%	975000	-29856.561205403763	302.8516456406986	113	23:35:34
4880.0%	976000	-29758.025538592803	308.4414547419083	113	23:35:32
4885.0%	977000	-29910.33447274918	297.3878559644462	113	23:35:31
4890.0%	978000	-30279.95802268514	291.7276135768835	113	23:35:29
4895.0%	979000	-30022.263880760147	297.7357590537121	112	23:35:27
4900.0%	980000	-30002.819345949334	287.7766567622692	112	23:35:26
4905.0%	981000	-29786.118537223025	303.322063587661	112	23:35:24
4910.0%	982000	-30023.656867087673	302.2461006229285	112	23:35:22
4915.0%	983000	-29797.448120319634	298.42528963928373	112	23:35:21
4920.0%	984000	-30018.943093164125	308.277826500313	112	23:35:19
4925.0%	985000	-29876.34143866095	295.1552504330051	112	23:35:18
4930.0%	986000	-29835.337816049578	299.4428950514314	112	23:35:16
4935.0%	987000	-29651.745975023863	294.8277862060503	112	23:35:14
4940.0%	988000	-29755.511422957847	291.57109016514715	112	23:35:13
4945.0%	989000	-30047.911223907635	293.1322821131724	112	23:35:11
4950.0%	990000	-29646.145241642167	300.1477677447654	112	23:35:09
4955.0%	991000	-29658.21548933463	287.6779199165723	112	23:35:08
4960.0%	992000	-29702.52469713593	296.0582514782653	112	23:35:06
4965.0%	993000	-30013.176172010775	299.3720939877404	112	23:35:04
4970.0%	994000	-29855.112717528944	293.9554469749086	112	23:35:03
4975.0%	995000	-30277.526521865017	314.0602401048814	112	23:35:01
4980.0%	996000	-29888.033485361433	297.69176885683623	112	23:34:59
4985.0%	997000	-29665.29538658663	298.04610752376254	112	23:34:58
4990.0%	998000	-29871.894810638012	285.20119288805836	112	23:34:56
4995.0%	999000	-29837.9258175258	301.5549650438908	112	23:34:54
5000.0%	1000000	-30003.39044092319	292.9138666314469	112	23:34:53
5005.0%	1001000	-29787.634102500015	298.8537882153141	112	23:34:51
5010.0%	1002000	-29860.80209724701	294.17478905667997	112	23:34:49
5015.0%	1003000	-29678.310857717617	302.75713256068207	112	23:34:48
5020.0%	1004000	-29950.011611931608	302.6747879686523	112	23:34:46
5025.0%	1005000	-29879.807498588925	307.8625585723226	112	23:34:44
5030.0%	1006000	-30110.669680090563	296.4513416374806	112	23:34:43
5035.0%	1007000	-29975.372997286264	305.8134847440616	112	23:34:41
5040.0%	1008000	-29977.78831452856	293.8088640258566	112	23:34:39
5045.0%	1009000	-30147.502237625187	304.7567199393917	112	23:34:38
5050.0%	1010000	-29995.38846971802	300.4140193690728	112	23:34:36
5055.0%	1011000	-29677.98707061328	291.26540431222713	112	23:34:34
5060.0%	1012000	-29879.47423394688	312.4597383785111	112	23:34:33
5065.0%	1013000	-30085.73493759503	309.0258681411994	112	23:34:31
5070.0%	1014000	-29928.912346435856	300.8561373391474	112	23:34:30
5075.0%	1015000	-29919.069562818448	291.2216346349147	112	23:34:28
5080.0%	1016000	-29973.749014872214	292.0970784187879	112	23:34:26
5085.0%	1017000	-29699.973402808828	299.48169580614643	112	23:34:25
5090.0%	1018000	-29902.374695964623	304.9184595922709	112	23:34:23
5095.0%	1019000	-30369.750578253675	309.5401620778351	112	23:34:21
5100.0%	1020000	-29690.138758615387	306.0932008474227	112	23:34:20
5105.0%	1021000	-29871.521363049455	302.77754010927606	112	23:34:17
5110.0%	1022000	-30114.17551209769	299.1554371899604	112	23:34:15
5115.0%	1023000	-29956.278260390944	296.9325756060714	112	23:34:14
5120.0%	1024000	-30083.108497824025	304.47455937119753	112	23:34:12
5125.0%	1025000	-29899.786764468852	299.8520269842923	112	23:34:10
5130.0%	1026000	-29795.120816541108	303.40834124783674	112	23:34:09
5135.0%	1027000	-29953.036158496427	295.96561166867383	112	23:34:07
5140.0%	1028000	-29935.72669283388	296.9360286256605	112	23:34:06
5145.0%	1029000	-29713.21370792156	301.1701739873583	112	23:34:04
5150.0%	1030000	-29821.292279999994	302.5122742293909	112	23:34:02
5155.0%	1031000	-30065.738070773717	310.4829656875115	112	23:34:01
5160.0%	1032000	-29974.30521355252	306.34439146598646	112	23:33:59
5165.0%	1033000	-30118.606745330762	289.7474485516126	112	23:33:57
5170.0%	1034000	-29953.712125283986	309.4620441934508	112	23:33:56
5175.0%	1035000	-29989.785891921376	302.0553792562198	112	23:33:54
5180.0%	1036000	-30073.241020226153	293.3679751478215	112	23:33:52
5185.0%	1037000	-29803.678877522092	302.42403409000383	112	23:33:51
5190.0%	1038000	-29557.59002318958	299.3712902592298	112	23:33:49
5195.0%	1039000	-29700.331822662236	307.1675784342356	112	23:33:47
5200.0%	1040000	-29707.628613252018	299.8800811284977	112	23:33:46
5205.0%	1041000	-30015.283727372735	296.2206966093678	112	23:33:44
5210.0%	1042000	-30051.23909226351	289.8770448164392	112	23:33:42
5215.0%	1043000	-30390.55674764322	305.2714220606052	112	23:33:41
5220.0%	1044000	-29994.650483778853	298.79545151824533	112	23:33:39
5225.0%	1045000	-29862.188265193283	293.7100271499326	112	23:33:37
5230.0%	1046000	-29898.11462221539	301.06263270920687	112	23:33:36
5235.0%	1047000	-30108.321299891133	307.00542697900045	112	23:33:34
5240.0%	1048000	-29766.466869156895	301.89366570385477	112	23:33:32
5245.0%	1049000	-29474.387192206254	304.709220182782	112	23:33:31
5250.0%	1050000	-29643.68780403817	317.5165638934152	112	23:33:29
5255.0%	1051000	-29713.674510674406	295.62390210374315	112	23:33:27
5260.0%	1052000	-29708.20742535338	293.20020084338626	112	23:33:26
5265.0%	1053000	-29695.67946889787	307.1860243960527	112	23:33:24
5270.0%	1054000	-29756.38760293444	287.7695938179295	112	23:33:22
5275.0%	1055000	-29742.29942053187	297.77055193595635	112	23:33:21
5280.0%	1056000	-29589.347216206632	303.47253809473887	112	23:33:19
5285.0%	1057000	-29737.721126797347	303.985001494414	112	23:33:17
5290.0%	1058000	-30401.08949935579	284.1754084091674	112	23:33:16
5295.0%	1059000	-30161.013773369923	305.84963804222446	112	23:33:14
5300.0%	1060000	-30256.620360163623	304.4844507145031	112	23:33:12
5305.0%	1061000	-29995.945715835376	299.22933247138565	112	23:33:11
5310.0%	1062000	-30022.762691763346	295.7522276100377	112	23:33:09
5315.0%	1063000	-30009.834998692997	290.70841205112316	112	23:33:07
5320.0%	1064000	-29714.246680721524	295.95229187875003	112	23:33:06
5325.0%	1065000	-29780.952281767182	299.5099020214008	112	23:33:04
5330.0%	1066000	-30043.29664973702	302.233513243528	112	23:33:02
5335.0%	1067000	-29841.455706667242	305.04726496786316	112	23:33:01
5340.0%	1068000	-29989.344006749598	282.43271482633486	112	23:32:59
5345.0%	1069000	-30204.983979783836	294.5826634161918	112	23:32:57
5350.0%	1070000	-30164.669411242998	291.1252783418878	112	23:32:55
5355.0%	1071000	-29915.591911306838	286.1869316992357	112	23:32:54
5360.0%	1072000	-29712.301415253518	292.1387731986271	112	23:32:52
5365.0%	1073000	-29637.409708311083	311.20281576266353	112	23:32:50
5370.0%	1074000	-29711.778053385642	305.91250018131245	112	23:32:49
5375.0%	1075000	-29496.739211235807	297.1631412292595	112	23:32:47
5380.0%	1076000	-30099.30428560017	294.2208582418699	112	23:32:45
5385.0%	1077000	-29969.87890957913	291.29487746277266	112	23:32:44
5390.0%	1078000	-29756.19272883935	311.5264774804986	112	23:32:42
5395.0%	1079000	-29773.561888400465	306.14208103580404	112	23:32:40
5400.0%	1080000	-29941.727763247036	303.37343807758447	112	23:32:39
5405.0%	1081000	-29874.515757587622	288.0838931816518	112	23:32:37
5410.0%	1082000	-30114.108075849887	297.40488918379003	112	23:32:35
5415.0%	1083000	-29734.042900573637	310.20947843839474	112	23:32:34
5420.0%	1084000	-29854.789952036313	295.5899582430137	112	23:32:32
5425.0%	1085000	-29940.49581923589	303.63299012520423	112	23:32:30
5430.0%	1086000	-29846.488923831697	294.99870510406055	112	23:32:29
5435.0%	1087000	-29891.010162562918	291.82136493569124	112	23:32:27
5440.0%	1088000	-30065.258990499045	291.45463278899325	112	23:32:25
5445.0%	1089000	-30108.28098867793	290.8434311850093	111	23:32:24
5450.0%	1090000	-29950.67768569928	289.0267340148021	111	23:32:22
5455.0%	1091000	-29541.70913762803	293.8023153990565	111	23:32:20
5460.0%	1092000	-29490.040170001535	302.7692732431018	111	23:32:19
5465.0%	1093000	-29789.949258023524	303.69344595526957	111	23:32:17
5470.0%	1094000	-29829.40457627151	308.3663708304131	111	23:32:15
5475.0%	1095000	-29766.706436256587	296.0141013686745	111	23:32:14
5480.0%	1096000	-29653.329436964093	297.09607816027545	111	23:32:12
5485.0%	1097000	-29987.926106211526	305.41368661510535	111	23:32:10
5490.0%	1098000	-30008.458063437574	291.6200603730928	111	23:32:09
5495.0%	1099000	-29967.61940801321	299.77884005564147	111	23:32:07
5500.0%	1100000	-29939.32966599168	296.0136462479951	111	23:32:05
5505.0%	1101000	-30022.531792078255	299.0116193114544	111	23:32:04
5510.0%	1102000	-29979.58377548738	290.89813515466454	111	23:32:02
5515.0%	1103000	-29687.892481374176	294.39587046294815	111	23:32:00
5520.0%	1104000	-29796.980753015116	307.6142556602783	111	23:31:59
5525.0%	1105000	-29808.956683773285	297.1568826130053	111	23:31:57
5530.0%	1106000	-30016.659588734212	310.35941466953136	111	23:31:55
5535.0%	1107000	-29716.666167693475	310.9182833503908	111	23:31:54
5540.0%	1108000	-29924.874944532785	302.55145401710246	111	23:31:52
5545.0%	1109000	-30080.21421057181	289.92206527000883	111	23:31:50
5550.0%	1110000	-29848.669143276697	296.9263018601115	111	23:31:49
5555.0%	1111000	-29928.210290935123	300.9303804647027	111	23:31:47
5560.0%	1112000	-29872.376213958894	293.5991476578431	111	23:31:45
5565.0%	1113000	-29803.809132635302	309.55439156698606	111	23:31:44
5570.0%	1114000	-29784.837384995684	296.66659574364866	111	23:31:42
5575.0%	1115000	-29802.07567396987	295.46740931002626	111	23:31:40
5580.0%	1116000	-29986.35734082645	307.6187048873925	111	23:31:39
5585.0%	1117000	-29612.691671514593	294.60835611901445	111	23:31:37
5590.0%	1118000	-29902.827072385582	295.57618651385513	111	23:31:35
5595.0%	1119000	-29721.52177912247	292.6181926211552	111	23:31:34
5600.0%	1120000	-29804.058770325355	306.4697524593532	111	23:31:32
5605.0%	1121000	-29902.803016154357	308.0413504791344	111	23:31:30
5610.0%	1122000	-30030.41483443376	296.1045356037951	111	23:31:29
5615.0%	1123000	-29975.79197457977	306.87756679150493	111	23:31:27
5620.0%	1124000	-29845.805601336848	305.82748410292675	111	23:31:25
5625.0%	1125000	-29811.10236925591	295.36094287017596	111	23:31:24
5630.0%	1126000	-29880.264260013995	301.0360160386134	111	23:31:22
5635.0%	1127000	-30019.64543387029	288.05739893642107	111	23:31:20
5640.0%	1128000	-30041.488922376826	302.81890034347765	111	23:31:19
5645.0%	1129000	-29884.438198300224	290.19975197906524	111	23:31:17
5650.0%	1130000	-29969.660629824037	300.3603990402338	111	23:31:15
5655.0%	1131000	-30200.82116404295	302.22903200826624	111	23:31:14
5660.0%	1132000	-29935.642131728935	295.867473231713	111	23:31:12
5665.0%	1133000	-29776.681619006762	304.19689796220973	111	23:31:10
5670.0%	1134000	-29767.421849650855	299.7643370242326	111	23:31:08
5675.0%	1135000	-30180.30036372968	304.29326335913436	111	23:31:07
5680.0%	1136000	-29946.363732368336	305.41914873670186	111	23:31:05
5685.0%	1137000	-30030.399445795454	305.5781389610931	111	23:31:03
5690.0%	1138000	-30197.35599410269	304.20638817776893	111	23:31:02
5695.0%	1139000	-30210.467269811168	296.9886253491382	111	23:31:00
5700.0%	1140000	-29951.157179185015	305.5363082569006	111	23:30:58
5705.0%	1141000	-29999.687443562143	302.19959522893873	111	23:30:57
5710.0%	1142000	-29563.10688632258	296.4530822705966	111	23:30:55
5715.0%	1143000	-29630.39663771045	307.98644868094	111	23:30:53
5720.0%	1144000	-29912.88766135802	302.0214004432291	111	23:30:52
5725.0%	1145000	-29750.851921439404	303.6676798085389	111	23:30:50
5730.0%	1146000	-29852.145099052752	310.49838556347805	111	23:30:48
5735.0%	1147000	-29967.675810611458	312.6142694458324	111	23:30:47
5740.0%	1148000	-30109.085481572663	298.6016598289546	111	23:30:45
5745.0%	1149000	-29966.71491694759	306.78963450855645	111	23:30:43
5750.0%	1150000	-29934.498103832942	287.9103753739614	111	23:30:42
5755.0%	1151000	-29790.331665627775	308.1712385065512	111	23:30:40
5760.0%	1152000	-29985.47564085829	291.757784799105	111	23:30:38
5765.0%	1153000	-29674.549464923795	305.38221357758886	111	23:30:36
5770.0%	1154000	-29828.482255581068	305.43056071496744	111	23:30:35
5775.0%	1155000	-29755.506690048147	302.19322187115773	111	23:30:33
5780.0%	1156000	-30230.373772703868	304.190069313339	111	23:30:30
5785.0%	1157000	-30148.615698479378	306.38606558017005	111	23:30:28
5790.0%	1158000	-29849.50940700696	301.0339078154837	111	23:30:27
5795.0%	1159000	-29911.618133795797	297.2670558220015	111	23:30:25
5800.0%	1160000	-29656.621484825242	300.6113175151619	111	23:30:23
5805.0%	1161000	-30084.742583498213	299.96675368749936	111	23:30:22
5810.0%	1162000	-29886.544567898527	303.70775518753265	111	23:30:20
5815.0%	1163000	-29822.011497177504	317.9020691601159	111	23:30:18
5820.0%	1164000	-29916.199957366218	299.3959017131461	111	23:30:16
5825.0%	1165000	-29989.529640888155	294.4504674414747	111	23:30:15
5830.0%	1166000	-30219.409807483025	308.029638731126	111	23:30:13
5835.0%	1167000	-30119.098136486486	293.89550832376494	111	23:30:11
5840.0%	1168000	-29795.66660691463	295.8014704302092	111	23:30:10
5845.0%	1169000	-29960.23014233238	300.18447782970287	111	23:30:08
5850.0%	1170000	-29961.12238207046	286.39389274316716	111	23:30:06
5855.0%	1171000	-30385.978431192983	295.95467840454575	111	23:30:04
5860.0%	1172000	-29885.065092910838	304.3601987024207	111	23:30:03
5865.0%	1173000	-30135.912555547868	307.87421354045404	111	23:30:01
5870.0%	1174000	-29965.900262135197	302.5488594995896	111	23:29:59
5875.0%	1175000	-29938.954431551247	297.00409963710393	111	23:29:58
5880.0%	1176000	-30042.875849164295	306.6955554913737	111	23:29:56
5885.0%	1177000	-29917.987706160522	300.62356743822113	111	23:29:54
5890.0%	1178000	-29842.799862940767	297.89040725642064	111	23:29:53
5895.0%	1179000	-29826.23283376181	310.35255431565577	111	23:29:51
5900.0%	1180000	-29644.142485935445	298.55562990060145	111	23:29:49
5905.0%	1181000	-29657.289423545823	303.5768517505942	111	23:29:47
5910.0%	1182000	-29806.802154887147	306.53952921852755	111	23:29:46
5915.0%	1183000	-29750.804572976427	297.4973623648504	111	23:29:44
5920.0%	1184000	-29768.037208531343	300.2329005405673	111	23:29:42
5925.0%	1185000	-29760.89678465895	306.04362424004626	111	23:29:41
5930.0%	1186000	-29476.64732066705	301.5001536834059	111	23:29:39
5935.0%	1187000	-29952.814563596272	292.8544179590572	111	23:29:37
5940.0%	1188000	-29784.65232905146	304.7157398594899	111	23:29:35
5945.0%	1189000	-29935.51332483947	305.167208448401	111	23:29:34
5950.0%	1190000	-29726.77324466675	301.2915356893674	111	23:29:32
5955.0%	1191000	-29894.876529509726	302.5747681877496	111	23:29:30
5960.0%	1192000	-29792.82471572855	303.05951452426814	111	23:29:29
5965.0%	1193000	-29925.812118952046	289.5229332149929	111	23:29:27
5970.0%	1194000	-29849.123877119157	287.112330815567	111	23:29:25
5975.0%	1195000	-29796.751831136702	296.77056329892997	111	23:29:23
5980.0%	1196000	-29752.416291852773	299.7127154996049	111	23:29:22
5985.0%	1197000	-29686.98085905882	298.09999946900206	111	23:29:20
5990.0%	1198000	-29714.075647813675	289.5345263844068	110	23:29:18
5995.0%	1199000	-29828.30703283986	311.4936951117012	110	23:29:16
6000.0%	1200000	-29957.004153735586	303.9239727473901	110	23:29:15
6005.0%	1201000	-29945.947317487677	294.7583909535794	110	23:29:11
6010.0%	1202000	-29801.114434033632	302.2677935707617	110	23:29:09
6015.0%	1203000	-29954.506673044234	305.0281658705029	110	23:29:08
6020.0%	1204000	-29851.8821059608	295.47066011105187	110	23:29:06
6025.0%	1205000	-29680.867976249487	309.3621071539732	110	23:29:04
6030.0%	1206000	-29925.633119853126	306.2418434824539	110	23:29:03
6035.0%	1207000	-29893.40741040735	300.96815891636237	110	23:29:01
6040.0%	1208000	-29851.48888900911	304.7795549361978	110	23:28:59
6045.0%	1209000	-29900.98267494017	288.6221908906009	110	23:28:57
6050.0%	1210000	-29985.073752833036	298.13533643764106	110	23:28:56
6055.0%	1211000	-29937.168024847895	300.61648898802935	110	23:28:54
6060.0%	1212000	-30084.028313912655	309.006774708456	110	23:28:52
6065.0%	1213000	-29876.294166639767	305.95327165994814	110	23:28:51
6070.0%	1214000	-29748.631256104563	295.6575618760333	110	23:28:49
6075.0%	1215000	-30040.001152252808	303.41123424828464	110	23:28:47
